n_cases,cwad_n,cwad_d,cwad_rmse,swad_n,swad_d,swad_rmse,score,subset_type,included,excluded
10,53,0.9853055007335839,601.0049845127794,46,0.9838642663988525,423.5788695286412,0.3199923611246433,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2201_3; UFJA2101_1; UFJA2201_1; UFJA2201_2; UFJA2201_3
12,58,0.9911048485800742,440.5808947858072,53,0.9715007096416616,533.6049669448644,0.3200704131326102,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFJA2201_3
12,58,0.9911048485800742,440.5808947858072,53,0.9715007096416616,533.6049669448644,0.3200704131326102,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFJA2201_3
12,58,0.9911048485800742,440.5808947858072,53,0.9715007096416616,533.6049669448644,0.3200704131326102,subset_min_12,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFJA2201_3
8,49,0.9863567770080992,600.6491461949288,41,0.9848712533385092,429.38683987280166,0.32008432689852273,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4
8,48,0.9873214458900202,598.5971015029844,41,0.9865148014188206,415.0570304202499,0.32016189572412607,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3,UFCI2101_3; UFCI2201_1; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4
9,48,0.9868919703723814,589.3682890879046,41,0.9873498038788882,387.2889495811517,0.32025885068596605,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4,UFCI2201_1; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4
8,38,0.9906805234203809,385.85138482877375,34,0.9820083465459019,367.0685639181461,0.3203317048712239,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2
11,58,0.9847047400118948,601.8216331350086,51,0.9814986468599914,441.9281661850013,0.3203493626881047,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_4,UFCI2201_3; UFJA2101_4; UFJA2201_2; UFJA2201_3
11,58,0.9847047400118948,601.8216331350086,51,0.9814986468599914,441.9281661850013,0.3203493626881047,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_4,UFCI2201_3; UFJA2101_4; UFJA2201_2; UFJA2201_3
10,39,0.982664271917402,388.2184372428445,35,0.9645203799487813,352.9031726115586,0.32038562061723364,subset_min_8,UFCI2101_2; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFJA2101_1; UFJA2201_2
10,39,0.982664271917402,388.2184372428445,35,0.9645203799487813,352.9031726115586,0.32038562061723364,subset_min_10,UFCI2101_2; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFJA2101_1; UFJA2201_2
8,48,0.9861533946150587,600.719439000515,41,0.9850384221145785,424.9549082313731,0.3204671061957054,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_3,UFCI2101_2; UFCI2201_3; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4
9,49,0.9865662387696529,598.6828780671418,42,0.9860285806136506,412.38023545000794,0.3204687917973587,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_3,UFCI2201_1; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4
8,48,0.9865665614699403,600.4790077025301,41,0.9853679616970322,424.4801834902749,0.32047698402429686,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3,UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4
10,53,0.9862061403318806,601.005396147607,47,0.984160884073044,422.7218830129928,0.32055644783136017,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_3; UFJA2201_1; UFJA2201_2
10,53,0.9862061403318806,601.005396147607,47,0.984160884073044,422.7218830129928,0.32055644783136017,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_3; UFJA2201_1; UFJA2201_2
11,56,0.9846265370245721,602.4164828067782,48,0.9820812341375605,433.2343382520289,0.32057530899301184,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_2; UFJA2101_4; UFJA2201_2
11,56,0.9846265370245721,602.4164828067782,48,0.9820812341375605,433.2343382520289,0.32057530899301184,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_2; UFJA2101_4; UFJA2201_2
8,35,0.991004200293089,392.8977681415266,32,0.9836811851201068,360.1378762482686,0.3205882100250421,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2
8,38,0.9912596096908917,387.36525659767807,35,0.9823710921015398,365.38869126665037,0.32062672800639025,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2
12,56,0.9925543639016755,413.64680001649896,53,0.9733638353599446,520.843471035426,0.3206364138852469,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2201_2; UFCI2201_4; UFJA2201_4
12,56,0.9925543639016755,413.64680001649896,53,0.9733638353599446,520.843471035426,0.3206364138852469,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2201_2; UFCI2201_4; UFJA2201_4
12,56,0.9925543639016755,413.64680001649896,53,0.9733638353599446,520.843471035426,0.3206364138852469,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2201_2; UFCI2201_4; UFJA2201_4
10,47,0.9835832679395614,594.6500923143601,40,0.9830476825473443,392.3228801417233,0.32068607076119765,subset_min_8,UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFJA2201_2; UFJA2201_4
10,47,0.9835832679395614,594.6500923143601,40,0.9830476825473443,392.3228801417233,0.32068607076119765,subset_min_10,UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFJA2201_2; UFJA2201_4
11,52,0.9928357350931514,416.60021631786975,49,0.9744318559205135,522.1115555341938,0.32072495333751955,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFCI2201_4; UFJA2201_1; UFJA2201_3
11,52,0.9928357350931514,416.60021631786975,49,0.9744318559205135,522.1115555341938,0.32072495333751955,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFCI2201_4; UFJA2201_1; UFJA2201_3
11,52,0.9858522152911167,592.8961621655857,45,0.9859830691359043,392.324515886539,0.32074513921426734,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFJA2101_2; UFJA2201_1; UFJA2201_2
11,52,0.9858522152911167,592.8961621655857,45,0.9859830691359043,392.324515886539,0.32074513921426734,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFJA2101_2; UFJA2201_1; UFJA2201_2
12,53,0.9884989524442883,563.6985909870624,46,0.9784671776617151,510.1409529154424,0.3207853557881405,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFJA2201_1; UFJA2201_4
12,53,0.9884989524442883,563.6985909870624,46,0.9784671776617151,510.1409529154424,0.3207853557881405,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFJA2201_1; UFJA2201_4
12,53,0.9884989524442883,563.6985909870624,46,0.9784671776617151,510.1409529154424,0.3207853557881405,subset_min_12,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFJA2201_1; UFJA2201_4
11,48,0.9842826869830833,587.9350038368203,43,0.98354138425538,379.6229908408801,0.3208024257096679,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2201_4; UFJA2201_2; UFJA2201_4
11,48,0.9842826869830833,587.9350038368203,43,0.98354138425538,379.6229908408801,0.3208024257096679,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2201_4; UFJA2201_2; UFJA2201_4
11,59,0.984893608586513,601.7446956225186,51,0.9813617742203129,445.3587991878496,0.3209744643724042,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_4,UFCI2101_3; UFJA2101_1; UFJA2201_2; UFJA2201_3
11,59,0.984893608586513,601.7446956225186,51,0.9813617742203129,445.3587991878496,0.3209744643724042,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_4,UFCI2101_3; UFJA2101_1; UFJA2201_2; UFJA2201_3
8,35,0.9916046173156182,394.5117742030538,33,0.9839778031375991,358.5345334702652,0.32097642351044464,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2
10,52,0.98558696008383,602.0533543176311,46,0.9831520899247799,426.79794605702017,0.32099879806849857,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_4
10,52,0.98558696008383,602.0533543176311,46,0.9831520899247799,426.79794605702017,0.32099879806849857,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_4
10,54,0.9855425812725863,601.922798595206,47,0.9831299122621051,436.21371022211906,0.32099965326980806,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_3; UFCI2201_1; UFJA2101_3; UFJA2201_2; UFJA2201_4
10,54,0.9855425812725863,601.922798595206,47,0.9831299122621051,436.21371022211906,0.32099965326980806,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_3; UFCI2201_1; UFJA2101_3; UFJA2201_2; UFJA2201_4
12,58,0.9845030589653184,602.9520435947778,53,0.9812226439583207,435.714419471286,0.3210057931440379,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2201_3; UFCI2201_4; UFJA2201_2
12,58,0.9845030589653184,602.9520435947778,53,0.9812226439583207,435.714419471286,0.3210057931440379,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2201_3; UFCI2201_4; UFJA2201_2
12,58,0.9845030589653184,602.9520435947778,53,0.9812226439583207,435.714419471286,0.3210057931440379,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2201_3; UFCI2201_4; UFJA2201_2
8,48,0.9874049702545131,600.4794626140905,42,0.985639465195729,423.5016141046535,0.3210109447250709,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2201_3,UFCI2101_3; UFCI2201_4; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4
9,52,0.985252339969389,602.1685203530798,44,0.9828689781240534,435.0129171775135,0.3210187694237469,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1,UFCI2101_2; UFCI2101_3; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4
12,44,0.9906286519484628,421.6974665100208,41,0.9663758260516764,528.5834934073569,0.3210325245436745,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2
12,44,0.9906286519484628,421.6974665100208,41,0.9663758260516764,528.5834934073569,0.3210325245436745,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2
12,44,0.9906286519484628,421.6974665100208,41,0.9663758260516764,528.5834934073569,0.3210325245436745,subset_min_12,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2
11,59,0.9845090626937614,601.9398967344617,51,0.9810096095454398,445.7226039381159,0.32103457325855095,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFJA2101_3; UFJA2201_2
11,59,0.9845090626937614,601.9398967344617,51,0.9810096095454398,445.7226039381159,0.32103457325855095,subset_min_10,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFJA2101_3; UFJA2201_2
12,58,0.9911791977616701,441.6157329202241,53,0.971716402668936,534.400776874156,0.32105948917602944,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_3; UFJA2201_3
12,58,0.9911791977616701,441.6157329202241,53,0.971716402668936,534.400776874156,0.32105948917602944,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_3; UFJA2201_3
12,58,0.9911791977616701,441.6157329202241,53,0.971716402668936,534.400776874156,0.32105948917602944,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_3; UFJA2201_3
10,51,0.9852510850763184,598.6050259507967,44,0.984795682294898,406.5702875019384,0.32111454682146784,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3
10,51,0.9852510850763184,598.6050259507967,44,0.984795682294898,406.5702875019384,0.32111454682146784,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3
10,38,0.9820406900973722,389.7205904953308,35,0.9643872551721463,350.73040684951644,0.3211237367218648,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_3; UFJA2101_3; UFJA2201_2
10,38,0.9820406900973722,389.7205904953308,35,0.9643872551721463,350.73040684951644,0.3211237367218648,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_3; UFJA2101_3; UFJA2201_2
9,47,0.9915038206100782,383.0888711760281,42,0.9824680120598529,370.2961487729066,0.32117832424342346,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_4,UFCI2201_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3
8,41,0.9906101626310825,387.34820937914066,36,0.9818951568315393,364.4121677966982,0.32119443033495937,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_4,UFCI2101_2; UFCI2201_2; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3
11,53,0.9862645481127437,598.3545768194293,48,0.9851495317078067,406.62943184761156,0.32123679798992205,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFCI2201_4; UFJA2201_1; UFJA2201_2
11,53,0.9862645481127437,598.3545768194293,48,0.9851495317078067,406.62943184761156,0.32123679798992205,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_1; UFCI2201_4; UFJA2201_1; UFJA2201_2
12,58,0.9915390097241069,436.70000524623686,53,0.9723525688712455,532.6018268688897,0.32126502384855127,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_4; UFJA2201_3
12,58,0.9915390097241069,436.70000524623686,53,0.9723525688712455,532.6018268688897,0.32126502384855127,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_4; UFJA2201_3
12,58,0.9915390097241069,436.70000524623686,53,0.9723525688712455,532.6018268688897,0.32126502384855127,subset_min_12,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_2; UFJA2101_4; UFJA2201_3
10,53,0.9857262802962719,600.2196702588273,46,0.9848123886314343,414.19901564266183,0.321281986156488,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFJA2201_1; UFJA2201_2; UFJA2201_3
10,53,0.9857262802962719,600.2196702588273,46,0.9848123886314343,414.19901564266183,0.321281986156488,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFJA2201_1; UFJA2201_2; UFJA2201_3
10,54,0.9849353767982686,601.8773711187457,47,0.9820288805042942,443.8637262075366,0.3212888281593497,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2201_2; UFJA2201_4
10,54,0.9849353767982686,601.8773711187457,47,0.9820288805042942,443.8637262075366,0.3212888281593497,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2201_2; UFJA2201_4
10,45,0.991131850569732,386.2221738024771,43,0.9818322772335937,365.6842506853274,0.3213554077525945,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2201_1; UFJA2201_2
10,45,0.991131850569732,386.2221738024771,43,0.9818322772335937,365.6842506853274,0.3213554077525945,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4,UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2201_1; UFJA2201_2
10,47,0.9837854141453548,595.5966148633647,40,0.9831548840244134,393.75550659031677,0.32135990490091754,subset_min_8,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_3,UFCI2101_1; UFCI2101_3; UFJA2101_3; UFJA2201_2; UFJA2201_4
